Буква,Кол-во,Частота,1,2,3,4,5,6,7,8,9,10,Код
Художественный текст
П,27,0.002212208111429742,1,0,1,0,0,1,0,0,1,101001001
р,384,0.03146251536255633,1,0,0,1,0,10010
е,762,0.06243342892257272,1,0,0,0,1000
ж,90,0.007374027038099139,0,1,1,1,0,1,0,0111010
д,296,0.024252355591970504,0,0,1,0,0,00100
 ,1802,0.1476444080294961,1,1,0,110
н,663,0.05432199918066366,0,1,0,0,0100
л,460,0.03768947152806227,1,1,1,0,0,11100
и,691,0.05661614092585006,0,1,0,1,0101
п,249,0.02040147480540762,1,1,1,0,1,0,111010
с,514,0.04211388775092175,1,1,1,1,0,11110
т,517,0.042359688652191724,1,1,1,1,1,11111
у,307,0.025153625563293733,0,0,1,0,1,00101
ю,47,0.003850880786562884,1,0,0,1,1,0,1,0,10011010
к,353,0.028922572716099958,0,1,1,0,1,01101
о,1073,0.08791478902089307,0,0,0,000
а,885,0.07251126587464155,1,0,1,1,1011
ы,198,0.016222859483818106,1,0,0,1,1,1,100111
х,63,0.005161818926669398,1,1,1,0,1,1,0,1,11101101
ш,94,0.007701761573125768,1,0,0,1,1,0,0,1001100
в,442,0.03621466612044244,1,0,1,0,1,10101
й,88,0.007210159770585826,0,0,1,1,0,1,1,0011011
",",209,0.017124129455141336,1,0,1,0,0,0,101000
м,328,0.026874231872183532,0,0,1,1,1,00111
я,177,0.014502253174928308,0,1,1,0,0,1,011001
б,180,0.014748054076198279,0,1,1,1,0,0,011100
ь,164,0.013437115936091766,0,1,1,0,0,0,011000
з,189,0.015485456780008193,0,1,1,1,1,1,011111
О,11,0.0009012699713232282,0,1,1,1,0,1,1,1,0,0,0111011100
г,187,0.01532158951249488,0,1,1,1,1,0,011110
ц,28,0.002294141745186399,1,0,1,0,0,1,0,1,1,101001011
1,5,0.00040966816878328555,0,0,1,1,0,1,0,1,1,0,1,00110101101
7,7,0.0005735354362965998,1,0,0,1,1,0,1,1,0,1,1,10011011011
3,2,0.0001638672675133142,1,1,1,0,1,1,0,0,1,0,1,0,1,1110110010101
.,120,0.009832036050798854,1,0,1,0,0,1,1,1010011
"
",34,0.0027857435477263415,1,1,1,0,1,1,1,1,1,111011111
С,9,0.000737402703809914,0,0,1,1,0,1,0,1,0,1,0011010101
щ,32,0.0026218762802130272,1,1,1,0,1,1,1,0,1,111011101
ч,158,0.012945514133551822,0,0,1,1,0,0,001100
И,36,0.002949610815239656,0,0,1,1,0,1,0,0,00110100
К,26,0.002130274477673085,1,0,1,0,0,1,0,0,0,101001000
Н,12,0.0009832036050798853,0,1,1,1,0,1,1,1,1,1,0111011111
В,26,0.002130274477673085,1,0,0,1,1,0,1,1,1,100110111
2,1,8.19336337566571e-05,1,1,1,0,1,1,0,0,1,0,1,0,0,0,11101100101000
-,15,0.0012290045063498567,1,1,1,0,1,1,0,0,0,1,1110110001
Т,10,0.0008193363375665711,0,0,1,1,0,1,0,1,1,1,0011010111
Э,3,0.0002458009012699713,1,0,0,1,1,0,1,1,0,0,0,0,100110110000
Б,6,0.0004916018025399426,0,1,1,1,0,1,1,1,1,0,0,01110111100
;,17,0.0013928717738631708,1,1,1,0,1,1,1,1,0,1,1110111101
(,3,0.0002458009012699713,0,1,1,1,0,1,1,1,0,1,0,0,011101110100
э,7,0.0005735354362965998,1,1,1,0,1,1,0,0,1,0,0,11101100100
),3,0.0002458009012699713,0,1,1,1,0,1,1,1,0,1,0,1,011101110101
Я,3,0.0002458009012699713,1,0,0,1,1,0,1,1,0,0,0,1,100110110001
У,4,0.0003277345350266284,1,1,1,0,1,1,0,0,1,1,1,0,111011001110
Ш,3,0.0002458009012699713,0,1,1,1,0,1,1,1,0,1,1,1,011101110111
Е,16,0.0013109381401065136,1,1,1,0,1,1,1,1,0,0,1110111100
М,7,0.0005735354362965998,1,1,1,0,1,1,0,0,0,0,1,11101100001
:,8,0.0006554690700532568,1,1,1,0,1,1,0,0,1,1,0,11101100110
«,16,0.0013109381401065136,1,1,1,0,1,1,1,0,0,0,1110111000
Г,7,0.0005735354362965998,1,1,1,0,1,1,0,0,0,0,0,11101100000
ф,6,0.0004916018025399426,1,0,0,1,1,0,1,1,0,1,0,10011011010
!,14,0.0011470708725931996,1,0,1,0,0,1,0,1,0,0,1010010100
»,16,0.0013109381401065136,1,1,1,0,1,1,1,0,0,1,1110111001
I,3,0.0002458009012699713,0,1,1,1,0,1,1,1,0,1,1,0,011101110110
—,44,0.003605079885292913,0,1,1,1,0,1,1,0,01110110
З,2,0.0001638672675133142,1,1,1,0,1,1,0,0,1,0,1,1,0,1110110010110
А,9,0.000737402703809914,0,0,1,1,0,1,0,1,0,0,0011010100
Р,2,0.0001638672675133142,1,1,1,0,1,1,0,0,1,0,1,1,1,1110110010111
?,14,0.0011470708725931996,1,0,1,0,0,1,0,1,0,1,1010010101
Ч,4,0.0003277345350266284,1,1,1,0,1,1,0,0,1,1,1,1,111011001111
ъ,4,0.0003277345350266284,0,0,1,1,0,1,0,1,1,0,0,00110101100
Ю,6,0.0004916018025399426,1,0,0,1,1,0,1,1,0,0,1,10011011001
Д,6,0.0004916018025399426,0,1,1,1,0,1,1,1,1,0,1,01110111101
4,1,8.19336337566571e-05,1,1,1,0,1,1,0,0,1,0,1,0,0,1,11101100101001

Научный текст
П,11,0.0009180437322650642,0,1,0,1,0,1,1,1,0,0,0101011100
Р,6,0.000500751126690035,1,1,0,1,1,0,0,1,0,0,0,11011001000
О,8,0.0006676681689200467,0,0,0,0,0,0,1,1,1,0,0000001110
Б,2,0.00016691704223001168,0,0,0,0,0,0,1,0,1,0,1,0,000000101010
Л,2,0.00016691704223001168,0,0,0,0,0,0,1,1,0,0,1,1,000000110011
Е,4,0.00033383408446002337,0,0,0,0,0,0,1,1,0,0,0,00000011000
М,6,0.000500751126690035,1,0,1,0,1,0,1,0,1,0,1,10101010101
Ы,1,8.345852111500584e-05,0,0,0,0,0,0,1,1,0,1,1,0,1,0000001101101
 ,1473,0.12293440160240361,1,0,0,100
У,7,0.0005842096478050409,1,1,0,1,1,0,0,1,0,1,0,11011001010
А,8,0.0006676681689200467,0,0,0,0,0,0,1,0,1,1,0000001011
В,10,0.0008345852111500584,0,1,0,1,0,1,0,0,1,1,0101010011
Н,2,0.00016691704223001168,0,0,0,0,0,0,1,1,0,1,0,0,000000110100
И,3,0.0002503755633450175,1,0,1,0,1,0,1,0,1,0,0,0,101010101000
Я,1,8.345852111500584e-05,0,0,0,0,0,0,1,1,0,1,1,1,1,0000001101111
З,2,0.00016691704223001168,0,0,0,0,0,0,1,1,0,0,1,0,000000110010
С,8,0.0006676681689200467,0,0,0,0,0,0,1,1,1,1,0000001111
Т,6,0.000500751126690035,1,1,0,1,1,0,0,1,0,0,1,11011001001
Ь,1,8.345852111500584e-05,0,0,0,0,0,0,1,1,0,1,1,1,0,0000001101110
Ю,2,0.00016691704223001168,0,1,0,1,0,1,0,0,1,0,0,0,010101001000
К,12,0.00100150225338007,1,0,1,0,1,0,1,0,1,1,1010101011
а,685,0.057169086963779,0,1,1,0,0110
р,583,0.04865631781004841,0,0,1,0,0010
к,322,0.02687364379903188,0,0,1,1,1,00111
н,737,0.0615089300617593,0,1,1,1,0111
о,1012,0.08446002336838591,1,1,1,0,1110
